row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
29,ibis Styles Glasgow Centre George Square,city centre,Glasgow,55.859383,-4.250741,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-glasgow-centre-george-square.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 163.00,16300,,£163 Price £163 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=55.859383&locale=en&longitude=-4.250741&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 163.00,16300,5508fe79-b779-4f68-a431-f1f4fdc9e848,602032,Ibis Styles Glasgow Centre George Square,Standard Double Room,20260630|20260701|W|163|602032|DBL.ST|ID_B2B_97|RO|APFLRA3|1~1~0||N@07~A-SIC~200a3~-631130906~S~~~NRF~~60F70145E84F4E6178220720167505AAUK00670055001210200a3,Tie,GBP 0.00,0,
30,Moxy Bristol,Cabot Circus,Bristol,51.460492,-2.582926,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-bristol.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 134.00,13400,,£134 Price £134 Includes taxes and charges,36,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.460492&locale=en&longitude=-2.582926&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
31,Leonardo Hotel Bristol City,Temple Meads,Bristol,51.453928,-2.583266,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-bristol-city.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 143.00,14300,,£143 Price £143 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.453928&locale=en&longitude=-2.583266&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 143.10,14310,067fb21c-f9a3-4289-a44c-e5fdb148704f,855191,Leonardo Hotel Bristol City,Standard Double Room,20260630|20260701|W|164|855191|DBL.ST|BAR RO NRF 16|RO||1~1~0||N@07~A-SIC~20a8f~1662439160~S~~~NRF~~C732546DB410462178220723770905AAUK0039002800101020a8f,Booking.com,+GBP 0.10,10,
32,The Grand Bristol by Sunday,city centre,Bristol,51.455092,-2.593323,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/the-grand-hotel.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 127.00,12700,,£179 £127 Original price £179 Current price £127 £179 × 1 night £179 Getaway Deal - £51.91 This property is offering a discount on select stays between 26 Mar–30 Sept 2026. Total £127.09 Includes taxes and charges 29% off 29% off You’re getting a reduced rate because this property is offering a Geta,36,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.455092&locale=en&longitude=-2.593323&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 112.77,11277,ce6da3a4-e8c8-48a1-8282-b1dbe25d1df4,8935,Bristol Grand Hotel By Sunday,Standard Twin Room,20260630|20260701|W|164|8935|TWN.ST|BAR-22_RO-NRF|RO||1~1~0||N@07~A-SIC~24d70~945895337~S~~~NRF~~E820E929053D491178220725560305AAUK0039002800101024d70,Omio/HBX,GBP -14.23,-1423,
33,Leonardo Hotel Cardiff,city centre,Cardiff,51.482769,-3.174339,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-cardiff.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 188.00,18800,,£188 Price £188 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.482769&locale=en&longitude=-3.174339&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 188.10,18810,35b24a09-00f0-47ab-a463-2b0ab9d2c4fd,9506,Leonardo Hotel Cardiff,Standard Double Room,20260630|20260701|W|164|9506|DBL.ST|BAR NRF RO 16|RO||1~1~0||N@07~A-SIC~20abc~-1799738681~S~~~NRF~~7F6E2B8DED89471178220727403405AAUK0026001700081020abc,Booking.com,+GBP 0.10,10,
34,Moxy York,city centre,York,53.959839,-1.075059,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-york.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=53.959839&locale=en&longitude=-1.075059&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,booking_price_unavailable;omio_exact_hotel_not_found
35,Maldron Hotel Newcastle,city centre,Newcastle upon Tyne,54.971624,-1.616292,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-newcastle.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 121.55,12155,,£143 £122 Original price £143 Current price £122 £143 × 1 night £143 Getaway Deal - £21.45 This property is offering a discount on select stays between 26 Mar–30 Sept 2026. Total £121.55 Includes taxes and charges 15% off 15% off You’re getting a reduced rate because this property is offering a Geta,60,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=54.971624&locale=en&longitude=-1.616292&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 115.92,11592,34d17722-5d4e-4205-8246-f8b5c1ef3ad5,644116,Maldron Hotel Newcastle,Deluxe Double Room,20260630|20260701|W|164|644116|DBL.DX|BAR NRF OP RO|RO||1~1~0||N@07~A-SIC~25c73~-2082860207~N~~~NRF~~2D90776C571F4E4178220731037705AAUK0046003200081025c73,Omio/HBX,GBP -5.63,-563,
36,ibis Cambridge Central Station,Central Station,Cambridge,52.195012,0.137584,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-cambridge.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 194.00,19400,Double SweetRoom,£194 Price £194 Includes taxes and charges,8,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=52.195012&locale=en&longitude=0.137584&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 183.84,18384,9847871d-0a53-46ad-a4fd-dc72d8c317f9,490601,Ibis Cambridge Central Station,Standard Double Room,20260630|20260701|W|164|490601|DBL.ST-1|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~254b7~2092966227~N~~~NRF~~1D9CDF8A95C7446178220732849205AAUK00260019000810254b7,Omio/HBX,GBP -10.16,-1016,
37,Holiday Inn Express Portsmouth Gunwharf Quays by IHG,Gunwharf Quays,Portsmouth,50.795679,-1.104189,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/exhiportsmouth.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 140.00,14000,Standard Double Room with Free Hot Breakfast,£140 Price £140 Includes taxes and charges,36,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=50.795679&locale=en&longitude=-1.104189&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 140.00,14000,1bc5ffaa-6fa7-4a18-bd53-2dd08755daa4,37120,Holiday Inn Express Portsmouth Gunwharf Quays,Standard Room,20260630|20260701|W|164|37120|ROO.ST|ID_B2B_26|BB|IDS15|1~1~0||N@07~A-SIC~2008c~-1659313397~S~~~NRF~~8ECFEADEEC3F461178220734663805AAUK001600060004102008c,Tie,GBP 0.00,0,
38,ibis Portsmouth Centre,city centre,Portsmouth,50.795198,-1.092749,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-portsmouth.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 125.00,12500,Double SweetRoom,£125 Price £125 Includes taxes and charges,4,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=50.795198&locale=en&longitude=-1.092749&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
39,Moxy Plymouth,Millbay,Plymouth,50.368109,-4.15145,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-plymouth.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 117.00,11700,,£117 Price £117 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=50.368109&locale=en&longitude=-4.15145&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
40,Holiday Inn Express Aberdeen City Centre by IHG,city centre,Aberdeen,57.144528,-2.110222,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/expressbyholidayinnaberdeencitycentre.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 112.00,11200,Standard Room with Free Hot Breakfast,£112 Price £112 Includes taxes and charges,14,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=57.144528&locale=en&longitude=-2.110222&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 125.00,12500,afb6b533-e8ab-440a-ac78-b08fb3a052f0,16604,Holiday Inn Express Aberdeen City Centre,Standard Double Room,20260630|20260701|W|163|16604|DBL.ST|ID_B2B_26|BB|IDS15|1~1~0||N@07~A-SIC~2007d~-82845639~S~~~NRF~~A06DAEB2A57643B178220739882605AAUK002800160009102007d,Booking.com,+GBP 13.00,1300,
41,Leonardo Hotel Derby,city centre,Derby,52.926839,-1.477793,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-derby.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 179.00,17900,,£179 Price £179 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=52.926839&locale=en&longitude=-1.477793&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 179.10,17910,f3d98d2f-c61d-4daf-86cc-7c343f6f3971,113867,Leonardo Hotel Derby,Standard Twin Room,20260630|20260701|W|164|113867|TWN.ST|BAR RO NRF 16|RO||1~1~0||N@07~A-SIC~20ab3~1044180073~S~~~NRF~~A43C8AE526F345A178220741638805AAUK0017001500081020ab3,Booking.com,+GBP 0.10,10,
42,Holiday Inn Express Hull City Centre by IHG,city centre,Hull,53.74577,-0.346083,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-hull-city-centre.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 105.00,10500,Standard Room with Free Hot Breakfast,£105 Price £105 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=53.74577&locale=en&longitude=-0.346083&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 105.00,10500,46b7f3b0-c9f8-4530-8e25-332e91e474a4,100036,Holiday Inn Express Hull City Centre,Standard Double or Twin Room,20260630|20260701|W|164|100036|DBT.ST|ID_B2B_26|BB|IDS15|1~1~0||N@07~A-SIC~20069~-1758090716~S~~~NRF~~8E7035DE8ED84A2178220743401305AAUK0011000800061020069,Tie,GBP 0.00,0,
43,Moxy Milton Keynes,business district,Milton Keynes,52.037676,-0.761911,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-milton-keynes-milton-keynes2.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 175.00,17500,,£175 Price £175 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=52.037676&locale=en&longitude=-0.761911&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
44,Novotel Reading Centre,city centre,Reading,51.456873,-0.972652,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelreadingcentre.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 188.00,18800,,£188 Price £188 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.456873&locale=en&longitude=-0.972652&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 173.89,17389,8039fa11-9203-4910-9ad1-7c7e24959538,100014,Novotel Reading Centre,Standard Twin Room,20260630|20260701|W|164|100014|TWN.ST|ID_B2B_97|BB|APFLPRFL|1~1~0||N@07~A-SIC~259ad~360398667~S~~~NRF~~91F1A68471C44F6178220746990805AAUK00240017000810259ad,Omio/HBX,GBP -14.11,-1411,
45,Courtyard by Marriott Oxford City Centre,city centre,Oxford,51.751413,-1.26415,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-oxford-city-centre.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 533.00,53300,,£533 Price £533 Includes taxes and charges,20,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.751413&locale=en&longitude=-1.26415&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
46,Leonardo Hotel Southampton,city centre,Southampton,50.910727,-1.401253,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-southampton.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 124.00,12400,Standard Twin Room,£124 Price £124 Includes taxes and charges,80,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=50.910727&locale=en&longitude=-1.401253&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 124.20,12420,be1792e7-a4e4-4eeb-bedf-37d69521805b,24018,Leonardo Hotel Southampton ,Standard Twin Room,20260630|20260701|W|164|24018|TWN.ST-3|BAR RO NRF 16|RO||1~1~0||N@07~A-SIC~2147c~-1501390978~S~~~NRF~~932D7D76B2E14F7178220750597205AAUK002800230010102147c,Booking.com,+GBP 0.20,20,
47,Leonardo Hotel Exeter,city centre,Exeter,50.725773,-3.521616,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-exeter.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 119.00,11900,,£119 Price £119 Includes taxes and charges,50,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=50.725773&locale=en&longitude=-3.521616&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 118.80,11880,6f3b9a13-51d3-4d79-8de7-4341a0c13316,113865,Leonardo Hotel Exeter ,Standard Single Room,20260630|20260701|W|164|113865|SGL.ST|BAR RO NRF 16|RO||1~1~0||N@07~A-SIC~25076~247536804~S~~~NRF~~8B38E40170D9444178220752431005AAUK0010000900071025076,Omio/HBX,GBP -0.20,-20,
48,Leonardo Hotel Nottingham,railway station,Nottingham,52.948456,-1.140703,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-nottingham.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 138.00,13800,,£138 Price £138 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=52.948456&locale=en&longitude=-1.140703&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 133.74,13374,920c167d-1751-432c-a656-5d0321103da9,37209,Leonardo Hotel Nottingham ,Superior Triple Room,20260630|20260701|W|164|37209|TPL.SU-1|BAR NRF RO 16|RO||1~1~0||N@07~A-SIC~24a85~930297466~N~~~NRF~~D62C8AD64A78474178220754231405AAUK0020001800071024a85,Omio/HBX,GBP -4.26,-426,
49,Holiday Inn Express Swindon City Centre by IHG,city centre,Swindon,51.562905,-1.787875,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-swindon-city-centre.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 100.00,10000,Standard King Room with Free Hot Breakfast,£100 Price £100 Includes taxes and charges,46,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.562905&locale=en&longitude=-1.787875&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 100.00,10000,59968ad2-0e88-4d56-b7f4-787a8856434c,36998,Holiday Inn Express Swindon City Centre,King Size Bed Double Room,20260630|20260701|W|164|36998|DBL.KG|ID_B2B_26|BB|IDS15|1~1~0||N@07~A-SIC~20064~854605567~S~~~NRF~~DE065BCEE63040F178220756000005AAUK0013001000051020064,Tie,GBP 0.00,0,
50,Leonardo Hotel Sheffield,city centre,Sheffield,53.376611,-1.469809,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-sheffield.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 202.00,20200,,£202 Price £202 Includes taxes and charges,64,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=53.376611&locale=en&longitude=-1.469809&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 201.60,20160,796c9c04-e400-49fb-b4cf-4eb077f8c6b4,106970,Leonardo Hotel Sheffield ,Standard Single Room,20260630|20260701|W|164|106970|SGL.ST|BAR RO NRF 16|RO||1~1~0||N@07~A-SIC~23cc9~929510356~S~~~NRF~~6A199713BC64421178220757791305AAUK0022001900071023cc9,Omio/HBX,GBP -0.40,-40,
51,Maldron Hotel Brighton City Centre,city centre,Brighton,50.822508,-0.147613,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-brighton.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 225.00,22500,,£265 £225 Original price £265 Current price £225 £265 × 1 night £265 Getaway Deal - £39.75 This property is offering a discount on select stays between 26 Mar–30 Sept 2026. Total £225.25 Includes taxes and charges 15% off 15% off You’re getting a reduced rate because this property is offering a Geta,10,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=50.822508&locale=en&longitude=-0.147613&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 186.94,18694,93320809-1839-4b8b-b4f4-39ea4700e44a,1023821,Maldron Hotel Brighton City Centre,Executive Sea View Double Room,20260630|20260701|W|164|1023821|DBL.EJ-VM|BAROPNRF BB SL|BB||1~1~0||N@07~A-SIC~25eba~-1602552381~S~~~NRF~~4049722919CB4FF178220759529605AAUK0023001500091025eba,Omio/HBX,GBP -38.06,-3806,
52,Courtyard by Marriott Luton Airport,airport,Luton,51.874568,-0.384426,2026-06-30,2026-07-01,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-luton-airport.en-gb.html?checkin=2026-06-30&checkout=2026-07-01&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 162.00,16200,,£162 Price £162 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=30-06-2026&checkOut=01-07-2026&children=0&currency=GBP&latitude=51.874568&locale=en&longitude=-0.384426&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
