row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
27,Leonardo Royal Hotel Glasgow,Central Station,Glasgow,55.85685,-4.257751,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-glasgow.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 143.00,14300,,£143 Price £143 Includes taxes and charges,42,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=55.85685&locale=en&longitude=-4.257751&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 135.94,13594,2b35cce5-4038-4f76-9efa-39081232d75d,7536,Leonardo Royal Hotel Glasgow,Superior with Double Bed Double Room,20260608|20260609|W|163|7536|DBL.DB-SU|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~25e87~1739681911~N~~~NRF~~83969F02D3344AC178032175404205AAUK0106010400141025e87,Omio/HBX,GBP -7.06,-706,
28,Moxy Glasgow SEC,Scottish Event Campus,Glasgow,55.859734,-4.281577,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-glasgow-sec.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=55.859734&locale=en&longitude=-4.281577&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,booking_price_unavailable;omio_exact_hotel_not_found
29,ibis Styles Glasgow Centre George Square,city centre,Glasgow,55.859383,-4.250741,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-glasgow-centre-george-square.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 107.00,10700,,£107 Price £107 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=55.859383&locale=en&longitude=-4.250741&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 107.00,10700,686aeac9-5439-4cce-822f-0a5f20f1899c,602032,Ibis Styles Glasgow Centre George Square,Standard Double Room,20260608|20260609|W|163|602032|DBL.ST|ID_B2B_97|RO|APFLRA3|1~1~0||N@07~A-SIC~2006b~1605110022~N~~~NRF~~76DA9AD8B6D54D3178032179281005AAUK010701050014102006b,Tie,GBP 0.00,0,
30,Moxy Bristol,Cabot Circus,Bristol,51.460492,-2.582926,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-bristol.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 89.00,8900,,£89 Price £89 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.460492&locale=en&longitude=-2.582926&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 89.07,8907,a601a89b-2eed-469c-a534-b2b0a2e607a9,989159,Moxy Bristol,Queen Size Bed Double Room,20260608|20260609|W|164|989159|DBL.QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20759~-215911621~N~~~NRF~~5866D220878046B178032181182805AAUK0088008400131020759,Booking.com,+GBP 0.07,7,
31,Leonardo Hotel Bristol City,Temple Meads,Bristol,51.453928,-2.583266,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-bristol-city.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 105.00,10500,,£105 Price £105 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.453928&locale=en&longitude=-2.583266&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 100.03,10003,5c93ad82-1c40-4cc4-a1fc-9aa981a449f2,855191,Leonardo Hotel Bristol City,Standard Double Room,20260608|20260609|W|164|855191|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~20364~2146952639~N~~~NRF~~8964EF33F1C74B0178032183110105AAUK0088008400131020364,Omio/HBX,GBP -4.97,-497,
32,The Grand Bristol by Sunday,city centre,Bristol,51.455092,-2.593323,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/the-grand-hotel.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 84.63,8463,,£119 £85 Original price £119 Current price £85 £119.20 × 1 night £119.20 Getaway Deal - £34.57 This property is offering a discount on stays between 26 Mar–30 Sept 2026. Total £84.63 Includes taxes and charges 29% off 29% off You’re getting a reduced rate because this property is offering a Getaway ,54,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.455092&locale=en&longitude=-2.593323&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 83.43,8343,a542f9e7-6d9d-4c44-bc8d-a831db4d39a6,8935,Bristol Grand Hotel By Sunday,Comfort Double Room,20260608|20260609|W|164|8935|DBL.OM|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~22b53~-1453146960~N~~~NRF~~54D55E2F270C471178032184984105AAUK0088008400131022b53,Omio/HBX,GBP -1.20,-120,
33,Leonardo Hotel Cardiff,city centre,Cardiff,51.482769,-3.174339,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-cardiff.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 86.00,8600,Standard Single Room,£86 Price £86 Includes taxes and charges,48,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.482769&locale=en&longitude=-3.174339&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 81.22,8122,b83b348d-3e51-4362-9af7-582406999612,9506,Leonardo Hotel Cardiff,Standard Single Room,20260608|20260609|W|164|9506|SGL.ST-1|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~21651~1734484702~N~~~NRF~~841E0194EF3D4F2178032186871605AAUK0044004000091021651,Omio/HBX,GBP -4.78,-478,
34,Moxy York,city centre,York,53.959839,-1.075059,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-york.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 109.00,10900,,£109 Price £109 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=53.959839&locale=en&longitude=-1.075059&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 109.00,10900,a98a0660-c948-4510-9bb6-46f2a040f4ca,668755,Moxy York,Queen Size Bed Double Room,20260608|20260609|W|164|668755|DBL.QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~2006d~863723640~N~~~NRF~~43D1D3FD1967467178032188661305AAUK005400530014102006d,Tie,GBP 0.00,0,
35,Maldron Hotel Newcastle,city centre,Newcastle upon Tyne,54.971624,-1.616292,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-newcastle.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 95.00,9500,,£95 Price £95 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=54.971624&locale=en&longitude=-1.616292&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 85.12,8512,a8c07a41-0577-49c9-a6fe-4110055a4571,644116,Maldron Hotel Newcastle,Deluxe Double Room,20260608|20260609|W|164|644116|DBL.DX|BAR NRF OP RO|RO||1~1~0||N@07~A-SIC~20c55~1664038134~N~~~NRF~~F0DDF1A5BC95402178032190585305AAUK0065006000121020c55,Omio/HBX,GBP -9.88,-988,
36,ibis Cambridge Central Station,Central Station,Cambridge,52.195012,0.137584,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-cambridge.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 102.00,10200,,£102 Price £102 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=52.195012&locale=en&longitude=0.137584&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 88.53,8853,22952316-12e7-40fb-a5f4-7476704e53a6,490601,Ibis Cambridge Central Station,Standard Double Room,20260608|20260609|W|164|490601|DBL.ST-1|ID_B2B_69|RO|TB2BNRF|1~1~0||N@07~A-SIC~23558~1191268502~N~~~NRF~~B8BDF7FD285C4EA178032192380605AAUK0043003800121023558,Omio/HBX,GBP -13.47,-1347,
37,Holiday Inn Express Portsmouth Gunwharf Quays by IHG,Gunwharf Quays,Portsmouth,50.795679,-1.104189,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/exhiportsmouth.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 156.00,15600,Standard Double Room with Free Hot Breakfast,£156 Price £156 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=50.795679&locale=en&longitude=-1.104189&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 156.00,15600,202547d0-2e2f-41f4-a4c2-16ef5872977a,37120,Holiday Inn Express Portsmouth Gunwharf Quays,With Double Bed Double Room,20260608|20260609|W|164|37120|DBL.DB|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~2009c~-1374010275~N~~~NRF~~060049F8017748D178032194172205AAUK004400400006102009c,Tie,GBP 0.00,0,
38,ibis Portsmouth Centre,city centre,Portsmouth,50.795198,-1.092749,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-portsmouth.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 105.00,10500,,£105 Price £105 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=50.795198&locale=en&longitude=-1.092749&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 99.30,9930,fe154207-cfbe-40cb-ac8e-1da86320468b,380643,ibis Portsmouth Centre,Standard Double Room,20260608|20260609|W|164|380643|DBL.ST|ID_B2B_97|BB|APFLRB3|1~1~0||N@07~A-SIC~21e63~2139285356~N~~~NRF~~F4B4680FD65E4BC178032195973305AAUK0043003900061021e63,Omio/HBX,GBP -5.70,-570,
39,Moxy Plymouth,Millbay,Plymouth,50.368109,-4.15145,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-plymouth.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 82.00,8200,,£82 Price £82 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=50.368109&locale=en&longitude=-4.15145&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 86.92,8692,c20184d1-ca00-481c-96dd-b6e87958f397,1034211,Moxy Plymouth,Queen Bed Non Smoking Double Room,20260608|20260609|W|164|1034211|DBL.NM-QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~25c56~-469602842~N~~~NRF~~32582DCAFB674C4178032197749105AAUK0022001800061025c56,Booking.com,+GBP 4.92,492,
40,Holiday Inn Express Aberdeen City Centre by IHG,city centre,Aberdeen,57.144528,-2.110222,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/expressbyholidayinnaberdeencitycentre.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=57.144528&locale=en&longitude=-2.110222&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 269.01,26901,c774fab6-7138-4bea-b06d-5863ac539793,16604,Holiday Inn Express Aberdeen City Centre,Standard Twin Room,20260608|20260609|W|163|16604|TWN.ST-11|ID_B2B_44|BB|B2CNRFXXXX|1~1~0||N@07~A-SIC~20110d~1118601612~N~~~NRF~~63EBC3DBC03B484178032199453305AAUK0031002800081020110d,n/a,,,booking_price_unavailable
41,Leonardo Hotel Derby,city centre,Derby,52.926839,-1.477793,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-derby.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 135.00,13500,,£135 Price £135 Includes taxes and charges,48,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=52.926839&locale=en&longitude=-1.477793&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 128.25,12825,eabb23ce-2002-425c-9c23-cd71473acb15,113867,Leonardo Hotel Derby,Standard Double Room,20260608|20260609|W|164|113867|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~21980~728213074~N~~~NRF~~EFE33F29C053437178032201309705AAUK0039003800091021980,Omio/HBX,GBP -6.75,-675,
42,Holiday Inn Express Hull City Centre by IHG,city centre,Hull,53.74577,-0.346083,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-hull-city-centre.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 85.00,8500,Standard Room with Free Hot Breakfast,£85 Price £85 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=53.74577&locale=en&longitude=-0.346083&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,omio_exact_hotel_not_found
43,Moxy Milton Keynes,business district,Milton Keynes,52.037676,-0.761911,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-milton-keynes-milton-keynes2.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 112.00,11200,,£112 Price £112 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=52.037676&locale=en&longitude=-0.761911&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 118.29,11829,29ed4446-48ad-44f6-90c8-3dbaf20ea24d,937637,Moxy Milton Keynes,Non Smoking Twin Room,20260608|20260609|W|164|937637|TWN.NM|ID_B2B_44|CB|B2CNRFXXXX|1~1~0||N@07~A-SIC~21d76~1818948185~N~~~NRF~~C70FC2891E304DC178032204862105AAUK0034003300111021d76,Booking.com,+GBP 6.29,629,
44,Novotel Reading Centre,city centre,Reading,51.456873,-0.972652,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelreadingcentre.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 167.00,16700,Superior Room - Room Only Non - refundable,£167 Price £167 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.456873&locale=en&longitude=-0.972652&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 153.78,15378,bfd47a7a-f1f0-40d9-896e-3c405e1995ff,100014,Novotel Reading Centre,Queen Size Bed Family Room,20260608|20260609|W|164|100014|FAM.QN-1|ID_B2B_87|BB|B2BNRFEUXX|1~1~0||N@07~A-SIC~24e99~967012979~N~~~NRF~~7925132D37244D7178032206634505AAUK0055005300091024e99,Omio/HBX,GBP -13.22,-1322,
45,Courtyard by Marriott Oxford City Centre,city centre,Oxford,51.751413,-1.26415,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-oxford-city-centre.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 484.00,48400,,£484 Price £484 Includes taxes and charges,8,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.751413&locale=en&longitude=-1.26415&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 502.82,50282,b5c69e50-2ebe-4a15-95da-06a6961f583b,822475,Courtyard By Marriott Oxford City Centre,King Size Bed Double Room,20260608|20260609|W|164|822475|DBL.KG|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~2521f6~-355331067~N~~~NRF~~BFC851057AF1475178032208418505AAUK006300630011102521f6,Booking.com,+GBP 18.82,1882,
46,Leonardo Hotel Southampton,city centre,Southampton,50.910727,-1.401253,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-southampton.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 171.00,17100,,£171 Price £171 Includes taxes and charges,72,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=50.910727&locale=en&longitude=-1.401253&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 157.67,15767,a23e9bf7-a217-400d-bd89-4ef601039a05,24018,Leonardo Hotel Southampton ,Two Bedrooms Triple Room,20260608|20260609|W|164|24018|TPL.B2|BAR NRF OP RO|RO||1~1~0||P@07~A-SIC~2439d~1502131868~N~~~NRF~~72E0CDE2340F426178032210325405AAUK006000590011102439d,Omio/HBX,GBP -13.33,-1333,
47,Leonardo Hotel Exeter,city centre,Exeter,50.725773,-3.521616,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-exeter.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 86.00,8600,,£86 Price £86 Includes taxes and charges,42,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=50.725773&locale=en&longitude=-3.521616&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 81.22,8122,c1e1fb50-8a6e-451c-a4f5-421ebc1ac795,113865,Leonardo Hotel Exeter ,Standard Single Room,20260608|20260609|W|164|113865|SGL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~21651~1218427623~N~~~NRF~~3B08E6C67ABB445178032212185705AAUK0029002900091021651,Omio/HBX,GBP -4.78,-478,
48,Leonardo Hotel Nottingham,railway station,Nottingham,52.948456,-1.140703,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-nottingham.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 114.00,11400,,£114 Price £114 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=52.948456&locale=en&longitude=-1.140703&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 105.46,10546,f44fad63-a097-4b41-a382-7198293bf0a2,37209,Leonardo Hotel Nottingham ,Superior Triple Room,20260608|20260609|W|164|37209|TPL.SU-1|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~22e69~1992935874~N~~~NRF~~A678DDCC444F496178032214005405AAUK0044004200091022e69,Omio/HBX,GBP -8.54,-854,
49,Holiday Inn Express Swindon City Centre by IHG,city centre,Swindon,51.562905,-1.787875,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/express-by-holiday-inn-swindon-city-centre.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 55.00,5500,Standard King Room with Free Hot Breakfast,£55 Price £55 Includes taxes and charges,46,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.562905&locale=en&longitude=-1.787875&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 55.00,5500,8c332398-3637-4d05-9a16-ef022d886797,36998,Holiday Inn Express Swindon City Centre,Standard Room,20260608|20260609|W|164|36998|ROO.ST|ID_B2B_26|BB|IWS25|1~1~0||N@07~A-SIC~20037~-521517915~N~~~NRF~~47F0A144668F4CF178032215839805AAUK0022002100061020037,Tie,GBP 0.00,0,
50,Leonardo Hotel Sheffield,city centre,Sheffield,53.376611,-1.469809,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-sheffield.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 82.00,8200,,£82 Price £82 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=53.376611&locale=en&longitude=-1.469809&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 78.66,7866,e1d4294c-ac80-4dc0-ac2a-e27ea88734e6,106970,Leonardo Hotel Sheffield ,Standard Single Room,20260608|20260609|W|164|106970|SGL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~2424e~2067129258~N~~~NRF~~54AB8181F4A7497178032217630605AAUK004900460010102424e,Omio/HBX,GBP -3.34,-334,
51,Maldron Hotel Brighton City Centre,city centre,Brighton,50.822508,-0.147613,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/maldron-brighton.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 129.00,12900,,£129 Price £129 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=50.822508&locale=en&longitude=-0.147613&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 113.53,11353,b23519ec-cb06-47db-bd6e-99a12cf36edf,1023821,Maldron Hotel Brighton City Centre,Deluxe Double Room,20260608|20260609|W|164|1023821|DBL.DX|BAR OP RO|RO||1~1~0||P@07~A-SIC~23571~1930964498~N~~~NOR~~C254E335E23D453178032219502305AAUK0045004400111023571,Omio/HBX,GBP -15.47,-1547,
52,Courtyard by Marriott Luton Airport,airport,Luton,51.874568,-0.384426,2026-06-08,2026-06-09,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/courtyard-by-marriott-luton-airport.en-gb.html?checkin=2026-06-08&checkout=2026-06-09&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 132.00,13200,,£132 Price £132 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=08-06-2026&checkOut=09-06-2026&children=0&currency=GBP&latitude=51.874568&locale=en&longitude=-0.384426&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 139.98,13998,f8de61b9-2a61-4e28-903f-689cab17e941,649186,Courtyard Luton Airport,King Size Bed Double Room,20260608|20260609|W|164|649186|DBL.KG|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~2628b~-1404439838~N~~~NRF~~EC85579A9E62489178032221310405AAUK004000390014102628b,Booking.com,+GBP 7.98,798,
