row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
13,Point A Hotel London Paddington,Paddington,London,51.518147,-0.170726,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-hotel-london-paddington.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 160.00,16000,Cosy Double Room no Window,£160 Price £160 Includes taxes and charges,50,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=51.518147&locale=en&longitude=-0.170726&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 149.85,14985,bbaf29a3-b509-488f-8edf-12520a854ace,314844,Point A Paddington,Inner Double Room,20260514|20260515|W|164|314844|DBL.IN|PACKAGED RO|RO||1~1~0||P@07~A-SIC~25595~-782202940~N~~~NRF~~3F259844A536419177818179641905AAUK0914083100191025595,Omio/HBX,GBP -10.15,-1015,
14,Point A Hotel London Waterloo,Waterloo,London,51.499116,-0.112579,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-hotel-london-westminster.en-gb.html?label=gen173nr-10CAsoUEIgcG9pbnQtYS1ob3RlbC1sb25kb24td2VzdG1pbnN0ZXJIM1gEaHGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AqvN888GwAIB0gIkOGQwYzNmNjgtNTJjYS00ODE4LWE0MjItZjI3NDcyNTUxZWE02AIB4AIB&sid=bbdec4794881139eab53ae40e5e9ed36&checkin=2026-05-14&checkout=2026-05-15&dist=0&group_adults=1&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,GBP 199.00,19900,Double Room No Window,£199 Price £199 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=51.499116&locale=en&longitude=-0.112579&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 186.30,18630,4c347059-920a-41c4-aba3-c536ad758e4c,315210,Point A Waterloo,Inner Double Room,20260514|20260515|W|164|315210|DBL.IN|PACKAGED RO|RO||1~1~0||P@07~A-SIC~21eba~2054736746~N~~~NRF~~7AEC743C067C48E177818182124605AAUK0889080600191021eba,Omio/HBX,GBP -12.70,-1270,
15,Novotel London Canary Wharf,Canary Wharf,London,51.501204,-0.023374,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotel-london-canary-wharf.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 212.00,21200,,£212 Price £212 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=51.501204&locale=en&longitude=-0.023374&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 197.23,19723,c9b2e36f-95dc-4e7f-ab78-2f78551d7248,521061,Novotel London Canary Wharf,Superior Single Room,20260514|20260515|W|164|521061|SGL.SU-6|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~217c5~-870368967~N~~~NRF~~5569F68A2277442177818184624205AAUK08630783001910217c5,Omio/HBX,GBP -14.77,-1477,
16,Holiday Inn Manchester - City Centre by IHG,Piccadilly,Manchester,53.478893,-2.234214,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/holiday-inn-manchester-city-centre.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 94.00,9400,Standard Room,£94 Price £94 Includes taxes and charges,100,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.478893&locale=en&longitude=-2.234214&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 93.01,9301,6f94f7ce-4836-45a1-b84f-717996b7421a,602035,Holiday Inn Manchester City Centre,Standard Single Room,20260514|20260515|W|164|602035|SGL.ST|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~2015d~1841360975~N~~~NRF~~7209E020D59C494177818187160905AAUK015201360015102015d,Omio/HBX,GBP -0.99,-99,
17,Clayton Hotel Manchester City Centre,city centre,Manchester,53.477859,-2.239117,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/clayton-manchester-city-centre.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 110.00,11000,,£110 Price £110 Includes taxes and charges,48,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.477859&locale=en&longitude=-2.239117&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 98.13,9813,043ad38b-a45d-4250-8f8d-8ab042a1aeaa,881926,Clayton Hotel Manchester City Centre,Deluxe Double Room,20260514|20260515|W|164|881926|DBL.DX|BAR OP RO|RO||1~1~0||P@07~A-SIC~20d62~1702213765~N~~~NOR~~FE52D7025FE7429177818189102205AAUK0152013600151020d62,Omio/HBX,GBP -11.87,-1187,
18,Leonardo Royal Hotel Birmingham,city centre,Birmingham,52.476673,-1.911397,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-royal-hotel-birmingham.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 140.00,14000,Superior Double or Twin Room,£140 Price £140 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=52.476673&locale=en&longitude=-1.911397&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 177.84,17784,84a7a447-baa1-4cf3-ad6c-53a631902148,7518,Leonardo Royal Hotel Birmingham,Superior King Bed Double Room,20260514|20260515|W|164|7518|DBL.KG-SU|BAR RO 16 NRF|RO||1~1~0||P@07~A-SIC~254b1~1109978404~N~~~NRF~~105DCF64EEB64CB177818191010705AAUK01100103001010254b1,Booking.com,+GBP 37.84,3784,
19,Clayton Hotel Birmingham,Eastside,Birmingham,52.481026,-1.890458,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/clayton-hotel-birmingham.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 182.00,18200,,£182 Price £182 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=52.481026&locale=en&longitude=-1.890458&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 162.93,16293,421c60c4-e10d-4253-a3e7-25f02ae4a60d,200896,Clayton Hotel Birmingham,Deluxe Double Room,20260514|20260515|W|164|200896|DBL.DX-2|BAR OP RO|RO||1~1~0||P@07~A-SIC~25da2~909548117~N~~~NOR~~EE7718BE0844425177818192925905AAUK0109010200101025da2,Omio/HBX,GBP -19.07,-1907,
20,ibis Styles Birmingham Centre,Jewellery Quarter,Birmingham,52.481941,-1.906528,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-birmingham-centre.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=52.481941&locale=en&longitude=-1.906528&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 126.00,12600,efceea08-a69d-4183-96d4-da75d710cf0a,383058,ibis Styles Birmingham Centre,Standard Family Room,20260514|20260515|W|164|383058|FAM.ST|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~2007e~1184160734~N~~~NRF~~3EFAF5A7AF754A3177818194783205AAUK011101040010102007e,n/a,,,availability_table_not_found
21,Novotel Birmingham Centre,Broad Street,Birmingham,52.476389,-1.913712,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelbirminghamcentre.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=52.476389&locale=en&longitude=-1.913712&page=1&pageSize=1000&rooms=1&userCountryCode=GB,,,,,,,,n/a,,,availability_table_not_found;omio_exact_hotel_not_found
22,Novotel Leeds Centre,city centre,Leeds,53.795288,-1.552945,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotel-leeds-centre.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.795288&locale=en&longitude=-1.552945&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 95.03,9503,ef6c956f-2ff7-44fe-985b-28f09754c66f,14040,Novotel Leeds Centre,Standard Double Room,20260514|20260515|W|164|14040|DBL.ST|ID_B2B_71|RO|FLEXNRF|1~1~0||N@07~A-SIC~2035f~-529610163~N~~~NRF~~67B923A8697D493177818198521805AAUK007300650009102035f,n/a,,,availability_table_not_found
23,ibis Styles Leeds City Centre Arena,city centre,Leeds,53.801589,-1.543234,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-leeds-city-centre-arena.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 71.00,7100,Single Room,£71 Price £71 Includes taxes and charges,38,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.801589&locale=en&longitude=-1.543234&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 71.24,7124,9d7c498b-3799-4808-9797-5a61332b8ffb,574391,Ibis Styles Leeds Centre Arena,King Size Bed Double Room,20260514|20260515|W|164|574391|DBL.KG|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~21847~-1584857252~N~~~NRF~~158CE5106200440177818200334505AAUK0075006700091021847,Booking.com,+GBP 0.24,24,
24,Leonardo Hotel Leeds,Brewery Wharf,Leeds,53.793367,-1.538007,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-leeds.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 70.00,7000,,£70 Price £70 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.793367&locale=en&longitude=-1.538007&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 66.69,6669,388e25e2-614a-4752-b0cf-0d5ef55b6f26,16793,Leonardo Hotel Leeds ,Standard Double Room,20260514|20260515|W|164|16793|DBL.ST|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~24542~1296808917~N~~~NRF~~3A1459ADAA6041E177818202165805AAUK0073006500091024542,Omio/HBX,GBP -3.31,-331,
25,Aloft Liverpool,city centre,Liverpool,53.407533,-2.989409,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/aloft-liverpool.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 63.00,6300,,£63 Price £63 Includes taxes and charges,44,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.407533&locale=en&longitude=-2.989409&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 63.93,6393,8a243fe3-1abd-48de-9fce-c6dfde4d95ba,387386,Aloft Liverpool,King Size Bed Double Room,20260514|20260515|W|164|387386|DBL.KG-1|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~25d3f~103458754~N~~~NRF~~AE1F0F566F2445A177818203973805AAUK0094008400121025d3f,Booking.com,+GBP 0.93,93,
26,ibis Styles Liverpool Centre Dale Street,city centre,Liverpool,53.408478,-2.987749,2026-05-14,2026-05-15,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-liverpool-dale-st.en-gb.html?checkin=2026-05-14&checkout=2026-05-15&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 51.00,5100,,£51 Price £51 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=14-05-2026&checkOut=15-05-2026&children=0&currency=GBP&latitude=53.408478&locale=en&longitude=-2.987749&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 45.09,4509,da218798-2e56-443e-a41a-cafd5ec81a68,383530,ibis Styles Liverpool Centre Dale Street - Cavern ,Queen Size Bed Double Room,20260514|20260515|W|164|383530|DBL.QN|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~2092d~-553287613~N~~~NRF~~0D1BF2A990CD4A3177818205387305AAUK009400840012102092d,Omio/HBX,GBP -5.91,-591,
