row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
11,ibis London City - Shoreditch,City fringe,London,51.515593,-0.072942,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-london-city.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 165.00,16500,,£165 Price £165 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=51.515593&locale=en&longitude=-0.072942&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 149.15,14915,c4887d9f-3566-4c87-8dda-b9c6eb7bf2c3,228571,Ibis London City - Shoreditch,Standard Double Room,20260518|20260519|W|164|228571|DBL.ST-1|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~20f95~529055503~N~~~NRF~~3C76B1BB81244CB177848952161805AAUK0950086900191020f95,Omio/HBX,GBP -15.85,-1585,
12,Point A London Liverpool Street,City & Shoreditch,London,51.521055,-0.077641,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-london-liverpool-street.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 137.70,13770,,£153 £138 Original price £153 Current price £138 £153 × 1 night £153 Bonus savings - £15.30 You’re getting a reduced rate because this property is offering a discount. Total £137.70 Includes taxes and charges 10% off 10% off You’re getting a reduced rate because this property is offering a Bonus sav,30,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=51.521055&locale=en&longitude=-0.077641&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 123.93,12393,5d70687e-0fa6-4030-8040-983e67eea56e,311545,Point A Liverpool Street,Inner Double Room,20260518|20260519|W|164|311545|DBL.IN|PACKAGED RO|RO||1~1~0||P@07~A-SIC~25d7b~1451301704~N~~~NRF~~329762DB179141A177848954909905AAUK0950086900191025d7b,Omio/HBX,GBP -13.77,-1377,
13,Point A Hotel London Paddington,Paddington,London,51.518147,-0.170726,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-hotel-london-paddington.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 145.80,14580,,£162 £146 Original price £162 Current price £146 £162 × 1 night £162 Bonus savings - £16.20 You’re getting a reduced rate because this property is offering a discount. Total £145.80 Includes taxes and charges 10% off 10% off You’re getting a reduced rate because this property is offering a Bonus sav,48,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=51.518147&locale=en&longitude=-0.170726&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 142.56,14256,3f1abf26-4d98-4ed2-9f06-ad87387ec6f9,314844,Point A Paddington,Standard Double Room,20260518|20260519|W|164|314844|DBL.ST|PACKAGED RO|RO||1~1~0||P@07~A-SIC~2388e~1353586972~N~~~NRF~~B576FC6509EC459177848957515105AAUK098909050019102388e,Omio/HBX,GBP -3.24,-324,
14,Point A Hotel London Waterloo,Waterloo,London,51.499116,-0.112579,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-hotel-london-westminster.en-gb.html?label=gen173nr-10CAsoUEIgcG9pbnQtYS1ob3RlbC1sb25kb24td2VzdG1pbnN0ZXJIM1gEaHGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4Au-xhtAGwAIB0gIkNjFjMzE2ZGItN2EwMS00ZGZhLTkxMTgtZDVkOTE1OTNlYTA32AIB4AIB&sid=89bea59df9d3bdcac30153a419c44f92&checkin=2026-05-18&checkout=2026-05-19&dist=0&group_adults=1&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,GBP 160.00,16000,Cosy Single Room with Window,£160 Price £160 Includes taxes and charges,26,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=51.499116&locale=en&longitude=-0.112579&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 149.85,14985,4b28c256-347d-4a24-be16-2a920cefd1e7,315210,Point A Waterloo,Inner Double Room,20260518|20260519|W|164|315210|DBL.IN|PACKAGED RO|RO||1~1~0||P@07~A-SIC~25595~-1114271301~N~~~NRF~~36ADA3BAE9A0427177848960113605AAUK0969088600191025595,Omio/HBX,GBP -10.15,-1015,
15,Novotel London Canary Wharf,Canary Wharf,London,51.501204,-0.023374,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotel-london-canary-wharf.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 216.00,21600,,£216 Price £216 Includes taxes and charges,64,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=51.501204&locale=en&longitude=-0.023374&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 198.34,19834,ca123a7d-82b2-4628-87a4-3551a22b8366,521061,Novotel London Canary Wharf,Superior Single Room,20260518|20260519|W|164|521061|SGL.SU-6|ID_B2B_87|RO|B2BNRFEUXX|1~1~0||N@07~A-SIC~222c6~1459117975~N~~~NRF~~37C678E243B34FC177848962733605AAUK09350857001910222c6,Omio/HBX,GBP -17.66,-1766,
16,Holiday Inn Manchester - City Centre by IHG,Piccadilly,Manchester,53.478893,-2.234214,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/holiday-inn-manchester-city-centre.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 135.00,13500,Premium King Room,£135 Price £135 Includes taxes and charges,64,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=53.478893&locale=en&longitude=-2.234214&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 135.41,13541,29f901ad-c84b-469c-93c4-9dc912482f85,602035,Holiday Inn Manchester City Centre,Accessible Double Room,20260518|20260519|W|164|602035|DBL.H6-3|ID_B2B_26|RO|IDU15|1~1~0||N@07~A-SIC~22987~-1858734852~N~~~NOR~~2692C4E7038B478177848965304805AAUK0147013200141022987,Booking.com,+GBP 0.41,41,
17,Clayton Hotel Manchester City Centre,city centre,Manchester,53.477859,-2.239117,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/clayton-manchester-city-centre.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 99.00,9900,,£99 Price £99 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=53.477859&locale=en&longitude=-2.239117&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 92.68,9268,9cd541a1-90bf-4d59-b52e-55b5673aa16c,881926,Clayton Hotel Manchester City Centre,Deluxe Double Room,20260518|20260519|W|164|881926|DBL.DX-1|BAR OP NRFRO7D|RO||1~1~0||P@07~A-SIC~2445c~1079939326~N~~~NRF~~2FF74945250A430177848967294605AAUK014701320014102445c,Omio/HBX,GBP -6.32,-632,
18,Leonardo Royal Hotel Birmingham,city centre,Birmingham,52.476673,-1.911397,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-royal-hotel-birmingham.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 139.00,13900,Superior Double or Twin Room,£139 Price £139 Includes taxes and charges,24,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=52.476673&locale=en&longitude=-1.911397&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 140.22,14022,52fc7c4c-64ce-433b-9541-28dabf52776c,7518,Leonardo Royal Hotel Birmingham,Superior King Bed Double Room,20260518|20260519|W|164|7518|DBL.KG-SU|BAR RO 16 NRF|RO||1~1~0||P@07~A-SIC~2168c~737320836~N~~~NRF~~4AA115577E3E46E177848969275105AAUK012301170010102168c,Booking.com,+GBP 1.22,122,
19,Clayton Hotel Birmingham,Eastside,Birmingham,52.481026,-1.890458,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/clayton-hotel-birmingham.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 133.00,13300,,£133 Price £133 Includes taxes and charges,48,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=52.481026&locale=en&longitude=-1.890458&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 119.97,11997,01853a80-abc6-49c7-bd41-6fc2c222d640,200896,Clayton Hotel Birmingham,Deluxe Double Room,20260518|20260519|W|164|200896|DBL.DX|BAR OP RO|RO||1~1~0||P@07~A-SIC~26177~-1058326598~N~~~NOR~~D47A9701E870491177848971222705AAUK0122011600101026177,Omio/HBX,GBP -13.03,-1303,
20,ibis Styles Birmingham Centre,Jewellery Quarter,Birmingham,52.481941,-1.906528,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-birmingham-centre.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=52.481941&locale=en&longitude=-1.906528&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 94.50,9450,0652d84f-0594-40d4-a985-dbd6229a1794,383058,ibis Styles Birmingham Centre,Standard Double Room,20260518|20260519|W|164|383058|DBL.ST|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~2325e~-843809039~N~~~NRF~~0FF76FD0D0264B8177848973141605AAUK012401180010102325e,n/a,,,availability_table_not_found
21,Novotel Birmingham Centre,Broad Street,Birmingham,52.476389,-1.913712,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelbirminghamcentre.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=52.476389&locale=en&longitude=-1.913712&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 115.92,11592,8d683508-c987-440d-bac1-f3816476f684,7516,Novotel Birmingham Centre,Standard Double Room,20260518|20260519|W|164|7516|DBL.ST|ID_B2B_71|RO|FLEXNRF|1~1~0||N@07~A-SIC~25c73~-561836789~N~~~NRF~~F7AED43C80A6485177848975033105AAUK0123011700101025c73,n/a,,,availability_table_not_found
22,Novotel Leeds Centre,city centre,Leeds,53.795288,-1.552945,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotel-leeds-centre.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=53.795288&locale=en&longitude=-1.552945&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 293.64,29364,5eca3c7d-1d8b-4823-ba36-23c184888f54,14040,Novotel Leeds Centre,Standard Double Room,20260518|20260519|W|164|14040|DBL.ST|ID_B2B_71|RO|FLEXNRF|1~1~0||N@07~A-SIC~240125~1210576108~N~~~NRF~~F42E4247AE23459177848976911305AAUK00610053000810240125,n/a,,,availability_table_not_found
23,ibis Styles Leeds City Centre Arena,city centre,Leeds,53.801589,-1.543234,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-leeds-city-centre-arena.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 398.00,39800,,£398 Price £398 Includes taxes and charges,22,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=53.801589&locale=en&longitude=-1.543234&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 398.05,39805,f6a7e091-3cbb-422e-94a2-63b004efc547,574391,Ibis Styles Leeds Centre Arena,King Size Bed Double Room,20260518|20260519|W|164|574391|DBL.KG|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~20518e~-1349935130~N~~~NRF~~D51B6464D629473177848978738805AAUK0061005300081020518e,Booking.com,+GBP 0.05,5,
24,Leonardo Hotel Leeds,Brewery Wharf,Leeds,53.793367,-1.538007,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-leeds.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 266.00,26600,,£266 Price £266 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=53.793367&locale=en&longitude=-1.538007&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 307.80,30780,0002a416-f65d-4748-8026-59ed2afca594,16793,Leonardo Hotel Leeds ,Superior Twin Room,20260518|20260519|W|164|16793|TWN.SU|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~250133~-1676113067~N~~~NRF~~5614DC88C08143F177848980532505AAUK00610053000810250133,Booking.com,+GBP 41.80,4180,
25,Aloft Liverpool,city centre,Liverpool,53.407533,-2.989409,2026-05-18,2026-05-19,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/aloft-liverpool.en-gb.html?checkin=2026-05-18&checkout=2026-05-19&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 92.00,9200,,£92 Price £92 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/search/stream?adults=1&checkIn=18-05-2026&checkOut=19-05-2026&children=0&currency=GBP&latitude=53.407533&locale=en&longitude=-2.989409&page=1&pageSize=1000&rooms=1&userCountryCode=GB,GBP 94.45,9445,f416f6c7-007e-4d04-a5b1-5be3e55dae64,387386,Aloft Liverpool,King Size Bed Double Room,20260518|20260519|W|164|387386|DBL.KG-1|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~22d5e~2064994135~N~~~NRF~~14F9B200A1264FE177848982327805AAUK0097008900121022d5e,Booking.com,+GBP 2.45,245,
