row_number,hotel,location,city,latitude,longitude,check_in,check_out,adults,children,rooms,currency,user_country_code,booking_url,booking_price,booking_lowest_unit_value,booking_room_name,booking_source_text,booking_candidate_count,omio_url,omio_price,omio_lowest_unit_value,omio_accommodation_id,omio_provider_hotel_identifier,omio_accommodation_name,omio_room_name,omio_rate_key,cheaper_supplier,delta_omio_minus_booking,delta_omio_minus_booking_lowest_unit_value,warnings
11,ibis London City - Shoreditch,City fringe,London,51.515593,-0.072942,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-london-city.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 167.00,16700,,£167 Price £167 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=228571,GBP 145.27,14527,9338ca88-7ff7-4bfd-a664-889f858e7c3f,228571,ibis London City - Shoreditch,Standard Double Room,20260720|20260721|W|164|228571|DBL.ST|ID_B2B_69|RO|TPKG|1~1~0||P@07~A-SIC~21b91~-300841429~N~~~NOR~~B45607B401EE47B178394290113705AAUK0001000100060521b91,Omio/HBX,GBP -21.73,-2173,
12,Point A London Liverpool Street,City & Shoreditch,London,51.521055,-0.077641,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-london-liverpool-street.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 143.00,14300,,£159 £143 Original price £159 Current price £143 £159 × 1 night £159 Bonus savings - £15.90 You’re getting a reduced rate because this property is offering a discount. Total £143.10 Includes taxes and charges 10% off 10% off You’re getting a reduced rate because this property is offering a Bonus sav,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=311545,GBP 125.55,12555,57f8611c-74fc-495d-87e6-9e03b0c7e520,311545,Point A London Liverpool Street,Inner Double Room,20260720|20260721|W|164|311545|DBL.IN|OTAHOBE|RO||1~1~0||P@07~A-SIC~2377d~1938453413~N~~~NRF~~15448D3223B94FF178394291999105AAUK000100010003052377d,Omio/HBX,GBP -17.45,-1745,
13,Point A Hotel London Paddington,Paddington,London,51.518147,-0.170726,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-hotel-london-paddington.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 155.70,15570,,£173 £156 Original price £173 Current price £156 £173 × 1 night £173 Bonus savings - £17.30 You’re getting a reduced rate because this property is offering a discount. Total £155.70 Includes taxes and charges 10% off 10% off You’re getting a reduced rate because this property is offering a Bonus sav,44,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=314844,GBP 148.23,14823,6e9488e5-7925-45d1-ae15-9f544e19ade3,314844,Point A Hotel London Paddington,Standard Double Room,20260720|20260721|W|164|314844|DBL.ST|OTAHOBE|RO||1~1~0||P@07~A-SIC~21794~803488939~N~~~NRF~~7DDE0D6BED524A8178394293760105AAUK0001000100040521794,Omio/HBX,GBP -7.47,-747,
14,Point A Hotel London Waterloo,Waterloo,London,51.499116,-0.112579,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/point-a-hotel-london-westminster.en-gb.html?label=gen173nr-10CAsoUEIgcG9pbnQtYS1ob3RlbC1sb25kb24td2VzdG1pbnN0ZXJIM1gEaHGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4Apme09IGwAIB0gIkMTIyMDgwZDAtYTIzNi00NGRjLWEyMDUtOWY4ZTFiNWFhZDM02AIB4AIB&sid=e0bc2878dbdc3410d526911f023f53a6&checkin=2026-07-20&checkout=2026-07-21&dist=0&group_adults=1&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,GBP 208.80,20880,Cosy Single Room with Window,£232 £209 Original price £232 Current price £209 £232 × 1 night £232 Bonus savings - £23.20 You’re getting a reduced rate because this property is offering a discount. Total £208.80 Includes taxes and charges 10% off 10% off You’re getting a reduced rate because this property is offering a Bonus sav,15,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=315210,GBP 196.02,19602,0b2952ee-a77b-491d-b68d-4e6957a75333,315210,Point A Hotel London Waterloo,Standard Double Room,20260720|20260721|W|164|315210|DBL.ST|OTAHOBE|RO||1~1~0||P@07~A-SIC~202c4~-2083097064~N~~~NRF~~A8E9951B46BE488178394295609405AAUK00010001000205202c4,Omio/HBX,GBP -12.78,-1278,
15,Novotel London Canary Wharf,Canary Wharf,London,51.501204,-0.023374,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotel-london-canary-wharf.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 198.00,19800,,£198 Price £198 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=521061,GBP 186.88,18688,b99eb324-df84-4372-b138-27c7921275b5,521061,Novotel London Canary Wharf,Superior with Double Bed Double Room,20260720|20260721|W|164|521061|DBL.DB-SU|ID_B2B_69|RO|TPKGNRF|1~1~0||P@07~A-SIC~258ba~-429978210~N~~~NRF~~F6C13A51487249B178394297479005AAUK00010001000505258ba,Omio/HBX,GBP -11.12,-1112,
16,Holiday Inn Manchester - City Centre by IHG,Piccadilly,Manchester,53.478893,-2.234214,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/holiday-inn-manchester-city-centre.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 97.00,9700,Standard Room,£97 Price £97 Includes taxes and charges,114,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=602035,GBP 96.00,9600,5091666d-adcd-43a2-a059-ee7b10f73e24,602035,Holiday Inn Manchester - City Centre by IHG,Standard Single Room,20260720|20260721|W|164|602035|SGL.ST|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20060~1286400485~N~~~NRF~~586D2676B2304DB178394299403505AAUK0001000100020520060,Omio/HBX,GBP -1.00,-100,
17,Clayton Hotel Manchester City Centre,city centre,Manchester,53.477859,-2.239117,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/clayton-manchester-city-centre.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 104.00,10400,,£104 Price £104 Includes taxes and charges,40,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=881926,GBP 97.27,9727,74cc81d8-4990-4ce5-8512-ece7cf8f8dd1,881926,Clayton Hotel Manchester City Centre,Deluxe Double Room,20260720|20260721|W|164|881926|DBL.DX-1|BAR OP RO|RO||1~1~0||P@07~A-SIC~21b61~-806136248~N~~~NOR~~16F5DFE777944E8178394301258305AAUK0001000100010521b61,Omio/HBX,GBP -6.73,-673,
18,Leonardo Royal Hotel Birmingham,city centre,Birmingham,52.476673,-1.911397,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-royal-hotel-birmingham.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 77.00,7700,,£77 Price £77 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=7518,GBP 72.67,7267,de4db52b-3327-4c5d-bbf3-4ee319db3915,7518,Leonardo Royal Hotel Birmingham,Superior Double Room,20260720|20260721|W|164|7518|DBL.SU-2|BAR RO 16 NRF|RO||1~1~0||P@07~A-SIC~24348~-655350157~N~~~NRF~~9EF036E1BEF9487178394303110505AAUK0001000100020524348,Omio/HBX,GBP -4.33,-433,
19,Clayton Hotel Birmingham,Eastside,Birmingham,52.481026,-1.890458,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/clayton-hotel-birmingham.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 94.00,9400,,£94 Price £94 Includes taxes and charges,48,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=200896,GBP 84.30,8430,dcaf9323-34ec-4595-a68b-44131135fc1e,200896,Clayton Hotel Birmingham,Deluxe Double Room,20260720|20260721|W|164|200896|DBL.DX|BAR OP RO|RO||1~1~0||P@07~A-SIC~21e54~1431771573~N~~~NOR~~E0E4EB8E0EFD456178394304854205AAUK0001000100010521e54,Omio/HBX,GBP -9.70,-970,
20,ibis Styles Birmingham Centre,Jewellery Quarter,Birmingham,52.481941,-1.906528,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-birmingham-centre.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=383058,GBP 55.80,5580,96d99b44-06c7-4060-966e-8b1efa6df39e,383058,ibis Styles Birmingham Centre,Standard Double Room,20260720|20260721|W|164|383058|DBL.ST|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~25037~-1684225642~N~~~NRF~~0E3A39FDC5A84EF178394306103205AAUK0001000100020525037,n/a,,,availability_table_not_found
21,Novotel Birmingham Centre,Broad Street,Birmingham,52.476389,-1.913712,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotelbirminghamcentre.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=7516,GBP 65.61,6561,f69296d8-a6db-4713-8054-956d5549c31c,7516,Novotel Birmingham Centre,Standard Double Room,20260720|20260721|W|164|7516|DBL.ST|ID_B2B_71|RO|B2BNRF|1~1~0||N@07~A-SIC~23d41~-764375095~N~~~NRF~~D86D363E2450431178394307831805AAUK0001000100030523d41,n/a,,,availability_table_not_found
22,Novotel Leeds Centre,city centre,Leeds,53.795288,-1.552945,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/novotel-leeds-centre.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,,,,,0,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=14040,GBP 81.95,8195,3333d30f-c401-4b7b-b5a4-cb4a76c1538c,14040,Novotel Leeds Centre,Standard Double Room,20260720|20260721|W|164|14040|DBL.ST|ID_B2B_71|RO|B2BNRF|1~1~0||N@07~A-SIC~25f51~1938401516~N~~~NRF~~B6CC8B3FB3EB4A5178394309547905AAUK0001000100040525f51,n/a,,,availability_table_not_found
23,ibis Styles Leeds City Centre Arena,city centre,Leeds,53.801589,-1.543234,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-leeds-city-centre-arena.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 105.00,10500,Single Room,£105 Price £105 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=574391,GBP 105.00,10500,af83f151-da62-4572-93a2-b743c706f992,574391,ibis Styles Leeds City Centre Arena,King Size Bed Double Room,20260720|20260721|W|164|574391|DBL.KG|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~20069~-1648751396~N~~~NRF~~CCC9D712D8274E0178394311271005AAUK0001000100020520069,Tie,GBP 0.00,0,
24,Leonardo Hotel Leeds,Brewery Wharf,Leeds,53.793367,-1.538007,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-leeds.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 77.00,7700,,£77 Price £77 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=16793,GBP 79.51,7951,1b3e1a7e-87f9-49dd-8145-4e58e105aadc,16793,Leonardo Hotel Leeds,Superior Twin Room,20260720|20260721|W|164|16793|TWN.SU|BAR NRF RO 16|RO||1~1~0||P@07~A-SIC~2334f~1350016107~N~~~NRF~~5343A204ADBA47E178394312987505AAUK000100010001052334f,Booking.com,+GBP 2.51,251,
25,Aloft Liverpool,city centre,Liverpool,53.407533,-2.989409,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/aloft-liverpool.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 110.00,11000,,£110 Price £110 Includes taxes and charges,12,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=387386,GBP 113.53,11353,2f4cf00b-943b-4e43-a8a5-d88daf477e86,387386,Aloft Liverpool,King Size Bed Double Room,20260720|20260721|W|164|387386|DBL.KG-1|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~23571~-1626924747~N~~~NRF~~91DDDAC231B14A9178394314677305AAUK0001000100010523571,Booking.com,+GBP 3.53,353,
26,ibis Styles Liverpool Centre Dale Street,city centre,Liverpool,53.408478,-2.987749,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-liverpool-dale-st.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 58.00,5800,,£58 Price £58 Includes taxes and charges,30,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=383530,GBP 55.20,5520,48a860cc-7cf1-4560-84a4-00adf205405f,383530,ibis Styles Liverpool Centre Dale Street,Standard Double Room,20260720|20260721|W|164|383530|DBL.ST|ID_B2B_97|RO|APFLMRA3|1~1~0||N@07~A-SIC~21437~364064210~N~~~NRF~~6C24101A0A5C447178394316395805AAUK0001000100020521437,Omio/HBX,GBP -2.80,-280,
27,Leonardo Royal Hotel Glasgow,Central Station,Glasgow,55.85685,-4.257751,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-glasgow.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 140.00,14000,,£140 Price £140 Includes taxes and charges,56,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=7536,GBP 132.52,13252,172e50ac-cae8-4fff-9790-e1238f8e42c6,7536,Leonardo Royal Hotel Glasgow,Superior with Double Bed Double Room,20260720|20260721|W|163|7536|DBL.DB-SU|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~23484~-609090216~N~~~NRF~~F5BECEEFDD2C48B178394318173405AAUK0001000100020523484,Omio/HBX,GBP -7.48,-748,
28,Moxy Glasgow SEC,Scottish Event Campus,Glasgow,55.859734,-4.281577,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-glasgow-sec.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 134.00,13400,,£134 Price £134 Includes taxes and charges,18,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=931557,GBP 134.00,13400,7d7dd2d2-7160-49c0-8453-e54a578366cd,931557,Moxy Glasgow SEC,Queen Bed Smoking Double Room,20260720|20260721|W|163|931557|DBL.QN-JK|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20086~338353606~N~~~NRF~~BC9660856E7A4F4178394319885405AAUK0001000100010520086,Tie,GBP 0.00,0,
29,ibis Styles Glasgow Centre George Square,city centre,Glasgow,55.859383,-4.250741,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/ibis-styles-glasgow-centre-george-square.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 135.00,13500,,£135 Price £135 Includes taxes and charges,16,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=602032,GBP 135.00,13500,d5db6561-4157-4530-8a68-ba3077c9f340,602032,ibis Styles Glasgow Centre George Square,Standard Double Room,20260720|20260721|W|163|602032|DBL.ST-1|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20087~-6488879~N~~~NRF~~3295E76B3D0C4A3178394321594305AAUK0001000100030520087,Tie,GBP 0.00,0,
30,Moxy Bristol,Cabot Circus,Bristol,51.460492,-2.582926,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/moxy-bristol.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 89.00,8900,,£89 Price £89 Includes taxes and charges,32,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=989159,GBP 89.07,8907,040cd293-7961-4514-8053-07e7160dfb78,989159,Moxy Bristol,Queen Size Bed Double Room,20260720|20260721|W|164|989159|DBL.QN|ID_B2B_44|RO|B2CNRFXXXX|1~1~0||N@07~A-SIC~20759~946415489~N~~~NRF~~E83390601FD6431178394323313305AAUK0001000100010520759,Booking.com,+GBP 0.07,7,
31,Leonardo Hotel Bristol City,Temple Meads,Bristol,51.453928,-2.583266,2026-07-20,2026-07-21,1,0,1,GBP,GB,https://www.booking.com/hotel/gb/leonardo-hotel-bristol-city.en-gb.html?checkin=2026-07-20&checkout=2026-07-21&group_adults=1&no_rooms=1&group_children=0&selected_currency=GBP,GBP 151.00,15100,,£151 Price £151 Includes taxes and charges,38,https://www.omio.com/accommodations-service/accommodations/availability?hotelId=855191,GBP 143.64,14364,7deb1edd-2704-4459-836a-78f50aa265a3,855191,Leonardo Hotel Bristol City,Standard Double Room,20260720|20260721|W|164|855191|DBL.ST|BAR RO NRF 16|RO||1~1~0||P@07~A-SIC~2408f~-1862948428~N~~~NRF~~B9089C8D47D54B7178394325046705AAUK000100010001052408f,Omio/HBX,GBP -7.36,-736,
